CSE_PROD,CVE_PROD,NOM_PROD,DESC_PROD,UNI_MED,UNI_MED_P,COSTO_PROD,F_ACT_CTO,F_ACT_PRE,CTO_ENT,LOCA,STACLAS1,STAIVA,PORCENIVA,CVE_TIAL,FEC_ENT,CTO_ANT,FEC_ANT,CVE_MONP,CVE_MONC,CVE_MONA,STALOTE,DIASVIDA,CONLOTE,CVE_RIE,PZAS,PESO,PRECIO2,PRECIO3,CVE_CLASI,PRESENTA,STAENV,CVE_ENV,CONTABLE1,CONTABLE2,CONTABLE3,CONTABLE4,CONTABLE5,CONTABLE6,CONTABLE7,CAPACIDAD,DESC_PROD2,CONV_VAR,CVE_CARAC,BASE_PROM,FACT_PESO,FRAC_ARANC,PORCADVALO,STARETIVA,KIT,DATO_1,DATO_2,DATO_3,DATO_4,DIASREQUER,DATO_5,DATO_6,DATO_7,DATO_8,SUB_CSE,SUB_SUBCSE,CODBAR,STAPITEX,TRANS,STAIEPS,PORCENIEPS,PROV_STD,LISTA_MED,GRAL_MED,PROV_MED,CLIE_MED,IMAG_MED,MAXM_MED,PROMUEPEPS,COSTUEPEPS,PORRETIVA,STARETISR,PORRETISR,COSTOPROM2,MES_MAX,MES_MIN,MES_PR,CADCAPT,MRGPROD,PORCMRG,REGYABLQ,UNI_EMB,PBASEPR,DCTOPB1,DCTOPB2,DCTOPB3,DCTOPB4,DCTOPB5,DCTOPB6,CVEDE1,CVEDE2,CVEDE3,CVEDE4,CONFLOTP,CONFLOTS,CONFLOTR,CONFLOTI,CONFLOTL,CONFLOTM,CONFLOTF,FVERIMOV,UNI_IEPS,MONTO_IEPS,IVA_IEPS,TIPO_IEPS,CHKPREDIAL,CTAPREDIAL,KITPCAL,NOPROMOP,PESOP,ALTOP,LARGOP,ANCHOP,C_PRDS,SUG_USO,USO_PRD,STAIMPTO1,STAIMPTO2,PORIMPTO1,PORIMPTO2,EQUI_MED,DATO_9,DATO_10,DATO_11,DATO_12,PORM1IEPS,UNI1IEPS,MONTO1IEPS,IVA1IEPS,PORM2IEPS,UNI2IEPS,MONTO2IEPS,IVA2IEPS,CVE_STCC,CVE_MAT_PE,ESMPELIG,CVE_EMB,MAT_MOST,NOOBJI,ACTFIJO
MED,ALPH7,,OSELTAMIVIR (ALPHARMA) 75MG C/10 CAPS,PZ,,90.68,,2025-07-28,90.68,,0,2,0.0,40,2025-07-28,0.0,2025-07-10,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,750.0,,0.0,2,0,0.00,,0,CAJA120,0,,,,,,,7502226294131,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,90.68,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51102338,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,VAR24,,PALSIN*** STRESS CAPS 500MG C/24,PZ,,0.0,,2024-03-20,30.16,,0,2,16.0,99998,2023-08-11,30.16,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,145.2,,0.0,2,0,0.00,,16,CAJA200,0,,,,,,,7502010840124,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,30.16,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,42231801,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,
MED,VAR25,,PALSIN*** STRESS SOL 220ML,PZ,,0.0,,2024-03-20,35.28,,0,2,16.0,99998,2023-08-11,35.28,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,165.0,,0.0,2,0,0.00,,16,CAJA 90,0,,,,,,,7502010840162,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,34.5,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,42231801,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,
MED,VAR26,,ZZZZ BROGAL -T SOL INF 120ML,PZ,,0.0,,2024-03-20,22.93,,0,2,0.0,99998,2023-08-11,22.93,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,103.8,,0.0,2,0,0.00,,0,CAJA 90,0,,,,,,,7502003380590,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,22.93,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51161800,False,,1,1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,VAR27,,ZZZ AA CLENDAZAF INY 300MG/2ML (CLINDAMI,PZ,,0.0,,2024-03-20,5.5,,0,2,0.0,99998,2023-08-11,5.5,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,68.0,,0.0,2,0,0.00,,0,CAJA900,0,,,,,,,7501620350122,0,2,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,5.5,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51101504,False,,0,0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,VAR28,,PROMIBASOL-OV C/10 (METRO FLUC NISTAT,PZ,,0.0,,2024-03-20,27.76,,0,2,0.0,99998,2023-08-11,27.76,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,165.0,,0.0,2,0,0.00,,0,CAJA250,0,,,,,,,7502003386028,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,27.78974267,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51101800,False,,1,1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,GEL33,,GELCAVIT HO C/30 CAPS,PZ,,39.6375,,2025-06-13,39.6375,,0,2,16.0,16,2025-06-13,0.0,2025-06-13,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,271.13,,0.0,2,0,335.00,,16,CAJA112,0,,,,,,,7501130709830,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,39.6375,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51191900,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,WERM4,,ROSEL INF. 60ML (AMANTADINA-CLOR-PARACE),PZ,,23.0,,2025-06-05,16.45,,0,2,0.0,49,2025-10-10,0.0,2025-10-10,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,112.7,,0.0,2,0,"2,291.00",,0,CAJA120,0,,,,,,,7502240450230,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,23.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51161800,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,WERM5,,ROSEL-T C/15 TABS (AMANTADINA-CLOR-PARAC,PZ,,15.5,,2025-05-05,15.5,,0,2,0.0,49,2025-07-04,0.0,2025-05-05,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,81.65,,0.0,2,0,"10,659.00",,0,CAJA216,0,,,,,,,7503003738879,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,15.5,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51161800,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,VAR32,,ZZZ BECLOMETASONA** AEROSOL C/200 INTERL,PZ,,0.0,,2024-03-20,102.04,,0,2,0.0,99998,2023-08-11,102.04,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,590.0,,0.0,2,0,0.00,,0,CAJA120,0,,,,,,,7502261160095,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,102.04,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51161525,False,,0,0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,MAV182,,ZZZZ AMANTADINA/CLORF/PARACET GOTAS 30 M,PZ,,0.0,,2024-03-20,12.0,,0,2,0.0,99998,2023-08-11,12.0,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,99.0,,0.0,2,0,0.00,,0,CAJA 70,0,,,,,,,7502009746109,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,12.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51161800,False,,1,1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,TOC7,,IRONDEX INY C/4 (HIERRO DEXTRANO 100MG),PZ,,0.0,,2024-03-20,59.4,,0,2,0.0,99998,2023-08-11,59.4,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,356.4,,0.0,2,0,0.00,,0,CAJA400,0,,,,,,,7501752514119,0,2,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,59.4,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51131500,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,
MED,VAR35,,ZZZ AA CLENDAZAF INY 600MG/4ML (CLINDAMI,PZ,,0.0,,2024-03-20,9.0,,0,2,0.0,99998,2023-08-11,9.0,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,122.0,,0.0,2,0,0.00,,0,CAJA900,0,,,,,,,7501620360015,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,9.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51101504,False,,0,0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,VAR36,,INDOMETACINA***C/30 25 MG (KENER),PZ,,0.0,,2024-03-20,10.5,,0,2,0.0,99998,2023-08-11,10.5,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,115.0,,0.0,2,0,0.00,,0,CAJA160,0,,,,,,,,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,10.5,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51142107,False,,0,0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,VAR37,,ZZTUSILEN ADULTO JBE 118ML (ALLEN),PZ,,0.0,,2024-03-20,20.99,,0,2,0.0,99998,2023-08-11,20.99,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,108.0,,0.0,2,0,0.00,,0,CAJA100,0,,,,,,,7501342800509,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,20.99,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51161800,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,
MED,AMS54,,SOLURAL COCO 500ML,PZ,,12.39,,2025-10-15,12.21,,0,2,0.0,6,2025-10-15,0.0,2025-10-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,27.8,,0.0,2,0,294.00,,0,CAJA 12,0,,,,,,,7501349029071,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,12.23191011,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51191600,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,AMS55,,SOLURAL DURAZNO 500ML,PZ,,-2e-08,,2025-03-13,12.39,,0,2,0.0,6,2025-03-13,0.0,2025-03-13,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,27.8,,0.0,2,0,0.00,,0,CAJA 12,0,,,,,,,7501349011618,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,12.39,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51191600,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,AMS56,,SOLURAL FRESA 500ML,PZ,,12.39,,2025-10-15,11.84,,0,2,0.0,6,2025-10-15,0.0,2025-10-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,27.8,,0.0,2,0,203.00,,0,CAJA 12,0,,,,,,,7501349029064,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,12.50180124,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51191600,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,AMS57,,SOLURAL MANZANA 500 ML,PZ,,12.41085004,,2025-10-15,11.35,,0,2,0.0,6,2025-10-15,0.0,2025-10-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,27.8,,0.0,2,0,86.00,,0,CAJA 12,0,,,,,,,7501349029194,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,11.35,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51191600,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,AMS58,,SOLURAL NARANJA MANDARINA 500ML,PZ,,12.39053054,,2025-10-15,11.39,,0,2,0.0,6,2025-10-15,0.0,2025-10-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,27.8,,0.0,2,0,153.00,,0,CAJA 12,0,,,,,,,7501349029200,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,11.39,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51191600,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,AG7,,***zz VASO CLINICO RECOLECTOR 100ML,PZ,,1.84480085,,2025-06-16,2.15,,0,2,16.0,29,2025-10-13,0.0,2025-10-13,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,10.0,,0.0,2,0,"11,508.00",,16,CAJA 400,0,,,,,,,7502281191604,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,1.8492326,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,41121801,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,GRIN5,,NEOMICIN POLIM B GRAMIC OFT 15ML (GRIN),PZ,,41.71482758,,2025-08-08,41.25,,0,2,0.0,47,2025-08-08,0.0,2025-08-05,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,259.48,,0.0,2,0,130.00,,0,CAJA480,0,,,,,,,008400007018,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,41.40494253,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51241100,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,VAR45,,VOMISIN GTAS 25MG 15ML (DIMENHIDRINATO),PZ,,31.72,,2025-09-17,34.21,,0,2,0.0,13,2025-09-17,0.0,2025-09-05,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,120.0,,0.0,2,0,469.00,,0,CAJA360,0,,,,,,,7502003388077,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,34.21,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51171820,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,VAR46,,VOMISIN INY 50MG C/3 (DIMENHIDRINATO),PZ,,0.0,,2024-03-20,37.85,,0,2,0.0,99998,2025-02-10,0.0,2024-10-22,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,135.0,,0.0,2,0,0.00,,0,CAJA180,0,,,,,,,7502003388084,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,37.85,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51171820,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,VAR47,,VOMISIN TABS 50MG C/20 (DIMENHIDRINATO,PZ,,33.44,,2025-08-20,33.44,,0,2,0.0,13,2025-10-20,0.0,2025-09-24,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,108.0,,0.0,2,0,231.00,,0,CAJA200,0,,,,,,,7502003388107,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,33.44,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51171820,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,VAR48,,AA MAROVILINA** 500MG C/20CAP AMPICILINA,PZ,,0.0,,2024-03-20,23.84,,0,2,0.0,99998,2023-08-11,23.84,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,84.46,,0.0,2,0,0.00,,0,CAJA126,0,,,,,,,,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,23.84,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51101567,False,,0,0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,VAR49,,PANCLASA CAPS C/20 80MG/80MG,PZ,,116.0,,2025-06-05,118.0,,0,2,0.0,13,2025-10-17,0.0,2025-10-17,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,386.26,,0.0,2,0,557.00,,0,CAJA264,0,,,,,,,7501471800265,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,114.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51172105,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,VAR50,,"***BIO-PREG RAPID C/1 TIPO TIRA SOBRE, 1",PZ,,2.4,,2024-04-26,3.6,,0,2,16.0,13,2025-08-01,0.0,2025-07-31,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,12.0,,0.0,2,0,"2,005.00",,16,CAJA 50,0,,,,,,,7502250630509,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,2.4,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,41113034,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,MAV181,,ZZZZ NIMESULIDA 100MG** C/10 TABS (MAVER,PZ,,0.0,,2024-03-20,5.14,,0,2,0.0,99998,2023-08-11,5.14,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,60.0,,0.0,2,0,0.00,,0,CAJA180,0,,,,,,,7502009745959,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,5.13562823,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51142118,False,,1,1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,JAL1,,***zz ACEITE DE ALMENDRAS 60ML,PZ,,11.46,,2025-09-10,11.44,,0,2,16.0,14,2025-09-10,0.0,2025-09-10,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,33.9,,0.0,2,0,111.00,,16,CAJA150,0,,,,,,,759684031205,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,11.44,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131607,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,JAL2,,***zz ACEITE DE BEBE 120ML,PZ,,0.0,,2024-05-17,13.540938,,0,2,16.0,99998,2025-02-25,0.0,2024-11-14,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,36.9,,0.0,2,0,0.00,,16,CAJA96,0,,,,,,,759684154157,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,13.540938,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131607,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,JAL3,,***zz ACEITE DE BEBE 60ML,PZ,,9.59,,2025-09-04,9.52,,0,2,16.0,14,2025-09-05,0.0,2025-09-04,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,27.75,,0.0,2,0,139.00,,16,CAJA150,0,,,,,,,759684154102,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,9.5,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131607,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,JAL4,,***zz ACEITE DE OLIVO 120ML,PZ,,0.0,,2024-05-17,12.2234,,0,2,16.0,99998,2025-04-01,0.0,2025-01-09,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,35.15,,0.0,2,0,0.00,,16,CAJA 100,0,,,,,,,759684031106,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,12.2234,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131607,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
